pm_timestamp,pm_processid,pm_user,pm_action,changeby,changedate,wostatusid,orgid,wonum,status,actlabcost,jpnum,estatapprlabcost,assetlocpriority,siteid,status_description,wopriority,actmatcost,actlabhrs,calcpriority,woclass_description,supervisor,description,assetnum,actintlabcost,worktype,estlabcost,location
1999-02-06T14:16:00-06:00,1004-130,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,9,EAGLENA,1004-130,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Remove generator panels from rear of generator.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-140,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,6,EAGLENA,1004-140,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check rear bearing for lube plugs.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-140,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,7,EAGLENA,1004-140,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check rear bearing for lube plugs.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-150,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,4,EAGLENA,1004-150,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Grease fan drive bearing.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-150,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,5,EAGLENA,1004-150,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Grease fan drive bearing.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-20,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,561,EAGLENA,1004-20,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check all hose connections for tightness.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-20,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,562,EAGLENA,1004-20,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check all hose connections for tightness.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-30,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,24,EAGLENA,1004-30,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check coolant level.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-30,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,25,EAGLENA,1004-30,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check coolant level.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-40,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,20,EAGLENA,1004-40,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Take battery hydrometer readings.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-40,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,21,EAGLENA,1004-40,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Take battery hydrometer readings.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-50,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,563,EAGLENA,1004-50,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Check battery charge rate of each charger, record.",11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-50,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,564,EAGLENA,1004-50,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Check battery charge rate of each charger, record.",11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-60,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,2,EAGLENA,1004-60,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check battery voltage and water level.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-60,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,3,EAGLENA,1004-60,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check battery voltage and water level.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-70,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,1,EAGLENA,1004-70,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Check battery posts, cables for tightness.",11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-70,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,565,EAGLENA,1004-70,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Check battery posts, cables for tightness.",11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-80,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,18,EAGLENA,1004-80,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check heat exchangers.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-80,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,19,EAGLENA,1004-80,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check heat exchangers.,11230,0,,0,BR230
1999-02-06T14:16:09-06:00,1004-90,MAXIMO,WAPPR,MAXIMO,1999-02-06T14:16:09-06:00,16,EAGLENA,1004-90,WAPPR,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Place control switch on each control board to off.,11230,0,,0,BR230
1999-02-06T14:16:00-06:00,1004-90,MAXIMO,INPRG,MAXIMO,1999-02-06T14:16:00-06:00,17,EAGLENA,1004-90,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Place control switch on each control board to off.,11230,0,,0,BR230
1998-12-31T03:35:00-06:00,1005-10,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,38,EAGLENA,1005-10,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check tires, lights, horn, mirrors.",12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,39,EAGLENA,1005-10,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check tires, lights, horn, mirrors.",12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-20,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,42,EAGLENA,1005-20,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check windshield wipers and steering.,12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,43,EAGLENA,1005-20,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check windshield wipers and steering.,12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-30,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,40,EAGLENA,1005-30,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check key,seat, forward/reverse switches.",12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,41,EAGLENA,1005-30,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check key,seat, forward/reverse switches.",12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-40,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,34,EAGLENA,1005-40,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check brakes, brake lights, and emergency brake.",12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,35,EAGLENA,1005-40,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check brakes, brake lights, and emergency brake.",12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-50,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,28,EAGLENA,1005-50,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check battery. Add water as needed.,12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,29,EAGLENA,1005-50,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check battery. Add water as needed.,12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-60,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,26,EAGLENA,1005-60,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check terminals and cables, battery charger.",12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-60,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,27,EAGLENA,1005-60,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"Check terminals and cables, battery charger.",12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-70,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,36,EAGLENA,1005-70,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Lubricate chain and check sprockets.,12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-70,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,37,EAGLENA,1005-70,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Lubricate chain and check sprockets.,12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-80,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,32,EAGLENA,1005-80,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Repack wheel bearings. Grease steering chassis.,12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-80,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,33,EAGLENA,1005-80,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Repack wheel bearings. Grease steering chassis.,12300,0,,0,SHIPPING
1998-12-31T03:35:00-06:00,1005-90,MAXIMO,APPR,MAXIMO,1998-12-31T03:35:00-06:00,30,EAGLENA,1005-90,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Test-operate vehicle and check for safety.,12300,0,,0,SHIPPING
1998-12-31T03:09:00-06:00,1005-90,MAXIMO,WAPPR,MAXIMO,1998-12-31T03:09:00-06:00,31,EAGLENA,1005-90,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Test-operate vehicle and check for safety.,12300,0,,0,SHIPPING
1998-12-31T17:29:00-06:00,1006-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,48,EAGLENA,1006-10,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check pump operation.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-10,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,49,EAGLENA,1006-10,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check pump operation.,11450,0,,0,BR450
1998-12-31T17:29:00-06:00,1006-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,46,EAGLENA,1006-20,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check pump float switch.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-20,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,47,EAGLENA,1006-20,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check pump float switch.,11450,0,,0,BR450
1998-12-31T17:29:00-06:00,1006-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,44,EAGLENA,1006-30,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check for leaks.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-30,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,45,EAGLENA,1006-30,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Check for leaks.,11450,0,,0,BR450
1998-12-31T17:29:00-06:00,1006-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,50,EAGLENA,1006-40,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Inspect main disconnect and all electrical.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-40,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,51,EAGLENA,1006-40,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Inspect main disconnect and all electrical.,11450,0,,0,BR450
1998-12-31T17:29:00-06:00,1006-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,54,EAGLENA,1006-50,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Clean contactors and contactor compartment.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-50,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,55,EAGLENA,1006-50,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Clean contactors and contactor compartment.,11450,0,,0,BR450
1998-12-31T17:29:00-06:00,1006-60,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,52,EAGLENA,1006-60,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Inspect floats and replace main gasket on housing.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-60,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,53,EAGLENA,1006-60,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Inspect floats and replace main gasket on housing.,11450,0,,0,BR450
1998-12-31T17:29:00-06:00,1006-70,MAXIMO,WAPPR,MAXIMO,1998-12-31T17:29:00-06:00,56,EAGLENA,1006-70,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Record amperage and voltage with motor operating.,11450,0,,0,BR450
1998-12-31T17:30:00-06:00,1006-70,MAXIMO,APPR,MAXIMO,1998-12-31T17:30:00-06:00,57,EAGLENA,1006-70,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,Record amperage and voltage with motor operating.,11450,0,,0,BR450
1998-12-31T13:47:00-06:00,1007-10,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,60,EAGLENA,1007-10,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT SWITCHES...,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,61,EAGLENA,1007-10,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT SWITCHES...,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-20,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,70,EAGLENA,1007-20,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT DRIVE MOTOR AND MOUNTS,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,71,EAGLENA,1007-20,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT DRIVE MOTOR AND MOUNTS,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-30,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,58,EAGLENA,1007-30,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,CLEAN MOTOR,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,59,EAGLENA,1007-30,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,CLEAN MOTOR,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-40,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,68,EAGLENA,1007-40,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT GEAR REDUCER UNIT. CHECK GEAR BOX OIL.,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,69,EAGLENA,1007-40,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT GEAR REDUCER UNIT. CHECK GEAR BOX OIL.,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-50,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,62,EAGLENA,1007-50,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"INSPECT, CLEAN, AND LUBRICATE DRIVE CHAIN.",13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,63,EAGLENA,1007-50,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,"INSPECT, CLEAN, AND LUBRICATE DRIVE CHAIN.",13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-60,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,66,EAGLENA,1007-60,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,CHECK CONVEYOR BELT AND PULLEYS...,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-60,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,67,EAGLENA,1007-60,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,CHECK CONVEYOR BELT AND PULLEYS...,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-70,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,72,EAGLENA,1007-70,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT AND LUBRICATE ROLLER BEARINGS AND WHEELS.,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-70,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,73,EAGLENA,1007-70,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,INSPECT AND LUBRICATE ROLLER BEARINGS AND WHEELS.,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-80,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,74,EAGLENA,1007-80,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,OPERATE CONVEYOR TO ENSURE THAT UNIT RUNS...,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-80,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,75,EAGLENA,1007-80,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,OPERATE CONVEYOR TO ENSURE THAT UNIT RUNS...,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-90,MAXIMO,APPR,MAXIMO,1998-12-31T13:47:00-06:00,64,EAGLENA,1007-90,APPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,REPLACE COPPER TUBING ON DRAINPAN,13141,0,,0,BPM3100
1998-12-31T13:47:00-06:00,1007-90,MAXIMO,WAPPR,MAXIMO,1998-12-31T13:47:00-06:00,65,EAGLENA,1007-90,WAPPR,0,,0,,BEDFORD,Approved,,0,0,,Activity,,REPLACE COPPER TUBING ON DRAINPAN,13141,0,,0,BPM3100
1998-12-31T09:33:00-06:00,1008-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T09:33:00-06:00,76,EAGLENA,1008-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Disconnect power to generator,11230,0,,5.5,BR230
1998-12-31T09:33:00-06:00,1008-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T09:33:00-06:00,77,EAGLENA,1008-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Repair damaged conduit on south side of generator,11230,0,,132,BR230
1999-01-01T15:51:42-06:00,1009-10,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,78,EAGLENA,1009-10,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Inspect on/off and limit switches.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-10,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,79,EAGLENA,1009-10,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Inspect on/off and limit switches.,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-100,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,96,EAGLENA,1009-100,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Replace worn bearings, index plate and bolts.",12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-100,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,97,EAGLENA,1009-100,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Replace worn bearings, index plate and bolts.",12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-20,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,80,EAGLENA,1009-20,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Clean motor.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-20,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,81,EAGLENA,1009-20,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Clean motor.,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-30,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,82,EAGLENA,1009-30,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Inspect gear reducer unit. Check gear box oil.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-30,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,83,EAGLENA,1009-30,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Inspect gear reducer unit. Check gear box oil.,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-40,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,84,EAGLENA,1009-40,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Inspect, clean, and lubricate drive chain.",12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-40,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,85,EAGLENA,1009-40,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,"Inspect, clean, and lubricate drive chain.",12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-50,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,86,EAGLENA,1009-50,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check conveyor belt & pulleys for proper tension.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-50,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,87,EAGLENA,1009-50,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Check conveyor belt & pulleys for proper tension.,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-60,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,88,EAGLENA,1009-60,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Inspect and lubricate roller bearings and wheels.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-60,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,89,EAGLENA,1009-60,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Inspect and lubricate roller bearings and wheels.,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-70,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,90,EAGLENA,1009-70,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Operate conveyor to ensure that unit runs quietly.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-70,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,91,EAGLENA,1009-70,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Operate conveyor to ensure that unit runs quietly.,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-80,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,92,EAGLENA,1009-80,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Change oil in gear reducer. Examine drained oil. ,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-80,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,93,EAGLENA,1009-80,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Change oil in gear reducer. Examine drained oil. ,12700,0,,0,SHIPPING
1999-01-01T15:51:42-06:00,1009-90,MAXIMO,WSCH,MAXIMO,1999-01-01T15:51:42-06:00,94,EAGLENA,1009-90,WSCH,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Record amperage and voltage with motor operating.,12700,0,,0,SHIPPING
1999-01-01T16:09:00-06:00,1009-90,MAXIMO,INPRG,MAXIMO,1999-01-01T16:09:00-06:00,95,EAGLENA,1009-90,INPRG,0,,0,,BEDFORD,In progress,,0,0,,Activity,,Record amperage and voltage with motor operating.,12700,0,,0,SHIPPING
1999-04-03T17:30:22-06:00,1019-10,MAXIMO,WSCH,MAXIMO,1999-04-03T17:30:22-06:00,98,EAGLENA,1019-10,WSCH,0,,0,,BEDFORD,Completed,,0,0,,Activity,,INSPECT SWITCHES...,13140,0,,0,BPM3100
1999-04-07T17:32:00-05:00,1019-10,MAXIMO,INPRG,MAXIMO,1999-04-07T17:32:00-05:00,99,EAGLENA,1019-10,INPRG,0,,0,,BEDFORD,Completed,,0,0,,Activity,,INSPECT SWITCHES...,13140,0,,0,BPM3100
1999-04-07T17:32:00-05:00,1019-10,MAXIMO,COMP,MAXIMO,1999-04-07T17:32:00-05:00,100,EAGLENA,1019-10,COMP,0,,0,,BEDFORD,Completed,,0,0,,Activity,,INSPECT SWITCHES...,13140,0,,0,BPM3100
1999-04-03T17:30:22-06:00,1019-20,MAXIMO,WSCH,MAXIMO,1999-04-03T17:30:22-06:00,101,EAGLENA,1019-20,WSCH,0,,0,,BEDFORD,Completed,,0,0,,Activity,,INSPECT DRIVE MOTOR AND MOUNTS,13140,0,,0,BPM3100
1999-04-07T17:32:00-05:00,1019-20,MAXIMO,INPRG,MAXIMO,1999-04-07T17:32:00-05:00,102,EAGLENA,1019-20,INPRG,0,,0,,BEDFORD,Completed,,0,0,,Activity,,INSPECT DRIVE MOTOR AND MOUNTS,13140,0,,0,BPM3100
1999-04-07T17:32:00-05:00,1019-20,MAXIMO,COMP,MAXIMO,1999-04-07T17:32:00-05:00,103,EAGLENA,1019-20,COMP,0,,0,,BEDFORD,Completed,,0,0,,Activity,,INSPECT DRIVE MOTOR AND MOUNTS,13140,0,,0,BPM3100
1999-04-07T17:32:00-05:00,1019-30,MAXIMO,COMP,MAXIMO,1999-04-07T17:32:00-05:00,121,EAGLENA,1019-30,COMP,0,,0,,BEDFORD,Completed,,0,0,,Activity,,CLEAN MOTOR,13140,0,,0,BPM3100
1999-04-03T17:30:22-06:00,1019-30,MAXIMO,WSCH,MAXIMO,1999-04-03T17:30:22-06:00,322,EAGLENA,1019-30,WSCH,0,,0,,BEDFORD,Completed,,0,0,,Activity,,CLEAN MOTOR,13140,0,,0,BPM3100
